sausage,fish,UHT-milk,
tropical fruit,,,
abrasive cleaner,napkins,,
frankfurter,pip fruit,other vegetables,yogurt
other vegetables,,,
spread cheese,rolls/buns,canned fish,
whole milk,,,
canned beer,,,
bottled water,flower (seeds),,
sausage,rolls/buns,cat food,newspapers
root vegetables,spices,kitchen towels,
sausage,tropical fruit,condensed milk,rolls/buns
canned beer,,,
ice cream,long life bakery product,,
frankfurter,whipped/sour cream,coffee,
bottled water,soda,,
chicken,tropical fruit,yogurt,
citrus fruit,whole milk,flour,
ham,processed cheese,rolls/buns,
bottled beer,liquor,red/blush wine,
sausage,butter milk,rolls/buns,
chicken,root vegetables,,
whole milk,pastry,semi-finished bread,
rolls/buns,soda,snack products,shopping bags
soda,,,
frozen vegetables,rolls/buns,pastry,
oil,hygiene articles,,
pastry,soda,,
whole milk,butter milk,,
butter milk,,,
root vegetables,whole milk,rolls/buns,specialty chocolate
root vegetables,,,
whole milk,bottled beer,,
whole milk,,,
UHT-milk,sugar,coffee,canned beer
root vegetables,,,
photo/film,,,
pip fruit,rolls/buns,snack products,
whole milk,cake bar,newspapers,
chicken,frozen meals,margarine,soda
frozen meals,canned beer,red/blush wine,salty snack
bottled water,canned beer,,
bottled water,soda,chewing gum,
other vegetables,frozen potato products,oil,shopping bags
pip fruit,whole milk,soda,
ham,beef,citrus fruit,newspapers
oil,,,
bottled water,red/blush wine,,
curd,rolls/buns,,
tropical fruit,other vegetables,,
whole milk,butter,yogurt,rolls/buns
ice cream,specialty bar,,
cat food,waffles,,
bottled water,,,
beef,tropical fruit,root vegetables,yogurt
ice cream,canned beer,,
grapes,berries,waffles,
bottled beer,,,
pickled vegetables,bottled water,fruit/vegetable juice,newspapers
canned beer,,,
bottled water,,,
rolls/buns,brown bread,fruit/vegetable juice,newspapers
yogurt,pet care,,
yogurt,bottled water,,
tropical fruit,whole milk,cream cheese,brown bread
soups,soda,shopping bags,
canned beer,,,
butter milk,canned fish,,
pasta,sauces,,
citrus fruit,tropical fruit,oil,
pastry,soda,,
salty snack,,,
whole milk,,,
red/blush wine,sparkling wine,,
sausage,other vegetables,dessert,
canned beer,,,
rum,,,
pork,,,
citrus fruit,dessert,photo/film,
rolls/buns,bottled water,,
dessert,beverages,,
citrus fruit,,,
whole milk,rice,,
soda,specialty chocolate,,
white wine,,,
pip fruit,sweet spreads,,
soda,,,
soda,canned beer,,
whipped/sour cream,canned beer,red/blush wine,
sausage,whole milk,curd,bottled beer
condensed milk,rolls/buns,sugar,coffee
whole milk,,,
sausage,rolls/buns,canned beer,
frozen vegetables,soda,,
specialty chocolate,,,
other vegetables,curd,yogurt,shopping bags
canned beer,,,
hamburger meat,,,
chocolate,,,
semi-finished bread,,,
canned beer,,,
whipped/sour cream,UHT-milk,domestic eggs,
white wine,red/blush wine,napkins,
tropical fruit,other vegetables,,
pip fruit,,,
whole milk,,,
sausage,whipped/sour cream,white bread,baking powder
frankfurter,root vegetables,bottled beer,shopping bags
butter milk,,,
canned beer,,,
rolls/buns,,,
frankfurter,canned beer,,
frankfurter,whole milk,,
rolls/buns,,,
whole milk,potted plants,,
newspapers,,,
rolls/buns,canned fish,canned beer,
chicken,curd,,
yogurt,brown bread,coffee,
chicken,butter,white bread,
fish,UHT-milk,cream cheese,ice cream
fish,other vegetables,white bread,soda
white bread,canned beer,,
chewing gum,,,
oil,dish cleaner,newspapers,
whole milk,waffles,napkins,
meat,rolls/buns,soda,bottled beer
canned beer,,,
sausage,yogurt,,
cream cheese,rolls/buns,soda,chocolate
flower soil/fertilizer,,,
yogurt,soda,,
citrus fruit,pip fruit,other vegetables,
whole milk,canned beer,,
pip fruit,,,
misc. beverages,specialty chocolate,candy,
newspapers,,,
fruit/vegetable juice,,,
instant coffee,,,
canned beer,,,
sugar,soda,bottled beer,
whole milk,frozen meals,bottled water,
chicken,other vegetables,dessert,soda
white wine,,,
sausage,root vegetables,yogurt,brown bread
sausage,rolls/buns,mustard,soda
bottled beer,,,
whole milk,,,
coffee,,,
whipped/sour cream,beverages,liquor (appetizer),
beef,other vegetables,margarine,candles
cereals,detergent,,
root vegetables,whole milk,,
bottled water,,,
brown bread,margarine,,
yogurt,rolls/buns,specialty bar,
pork,candy,,
frankfurter,whole milk,mustard,chewing gum
processed cheese,soda,,
fish,coffee,,
white bread,specialty bar,,
chocolate,,,
domestic eggs,rolls/buns,specialty bar,napkins
tropical fruit,brown bread,specialty bar,
whole milk,,,
beef,frozen fish,rolls/buns,margarine
bottled water,,,
misc. beverages,,,
hamburger meat,tropical fruit,,
canned beer,specialty bar,,
white wine,,,
cookware,,,
yogurt,specialty bar,,
citrus fruit,tropical fruit,whole milk,coffee
shopping bags,,,
canned beer,newspapers,,
dessert,beverages,bottled water,
soda,misc. beverages,,
other vegetables,domestic eggs,soda,
yogurt,,,
berries,yogurt,whipped/sour cream,
bottled water,soda,misc. beverages,flower soil/fertilizer
chocolate marshmallow,,,
frankfurter,white bread,margarine,
berries,chewing gum,seasonal products,newspapers
other vegetables,hard cheese,newspapers,
misc. beverages,,,
whole milk,,,
other vegetables,yogurt,brown bread,instant coffee
pastry,soda,,
soda,,,
brown bread,,,
frozen dessert,,,
other vegetables,soda,specialty bar,
citrus fruit,soda,,
soda,,,
margarine,candles,newspapers,
whole milk,rolls/buns,,
berries,,,
rolls/buns,fruit/vegetable juice,,
fruit/vegetable juice,bottled beer,,
liquor (appetizer),,,
whipped/sour cream,,,
rolls/buns,fruit/vegetable juice,specialty chocolate,newspapers
chocolate,,,
sugar,,,
other vegetables,frozen fish,brown bread,red/blush wine
root vegetables,other vegetables,butter,
rolls/buns,,,
salty snack,,,
other vegetables,sugar,,
onions,fruit/vegetable juice,,
other vegetables,,,
curd,canned beer,waffles,candy
nuts/prunes,canned fish,soda,shopping bags
bottled water,canned beer,,
misc. beverages,chocolate,shopping bags,
beef,grapes,fruit/vegetable juice,
cereals,,,
citrus fruit,newspapers,,
root vegetables,butter,frozen vegetables,salty snack
root vegetables,whole milk,domestic eggs,
sliced cheese,rolls/buns,specialty chocolate,
liver loaf,whole milk,mustard,shopping bags
root vegetables,rolls/buns,pastry,
sausage,mayonnaise,rolls/buns,shopping bags
herbs,,,
chocolate,candy,,
domestic eggs,soda,hygiene articles,
whole milk,butter milk,,
frankfurter,soda,,
butter milk,instant coffee,,
canned beer,,,
pet care,instant coffee,soda,specialty chocolate
processed cheese,bottled water,soda,
shopping bags,,,
whole milk,coffee,female sanitary products,shopping bags
canned beer,,,
sausage,beverages,brown bread,pastry
curd,zwieback,,
other vegetables,whipped/sour cream,,
root vegetables,onions,shopping bags,
specialty chocolate,,,
bottled beer,,,
tropical fruit,,,
whole milk,,,
hamburger meat,other vegetables,canned vegetables,
pastry,,,
other vegetables,yogurt,whipped/sour cream,white bread
sausage,beverages,rolls/buns,
tropical fruit,napkins,,
domestic eggs,misc. beverages,,
soda,,,
yogurt,newspapers,,
pork,,,
chewing gum,seasonal products,,
soda,long life bakery product,shopping bags,
meat,frozen vegetables,soda,
tropical fruit,,,
canned beer,,,
canned beer,,,
chicken,soda,,
pip fruit,,,
whole milk,yogurt,coffee,
bottled water,soda,fruit/vegetable juice,
canned beer,,,
pip fruit,yogurt,,
misc. beverages,,,
sausage,salty snack,seasonal products,
red/blush wine,specialty bar,,
other vegetables,butter milk,cream cheese,rolls/buns
fruit/vegetable juice,chocolate,,
chicken,fruit/vegetable juice,long life bakery product,
liver loaf,whole milk,curd,frozen meals
pork,whole milk,rolls/buns,bottled beer
tropical fruit,oil,,
white bread,bottled beer,newspapers,
whole milk,frozen meals,specialty chocolate,
soda,specialty bar,,
misc. beverages,waffles,candy,
candy,,,
packaged fruit/vegetables,canned fish,,
whole milk,yogurt,soda,canned beer
sausage,margarine,shopping bags,
frankfurter,onions,whole milk,
soda,seasonal products,,
rolls/buns,,,
chocolate,,,
frozen dessert,bottled water,,
pastry,canned beer,shopping bags,
brandy,,,
frankfurter,yogurt,margarine,bottled water
canned beer,,,
frozen meals,soda,,
beef,other vegetables,whole milk,yogurt
canned beer,,,
sausage,whole milk,rolls/buns,
rolls/buns,,,
specialty bar,,,
root vegetables,soda,liquor,
UHT-milk,bottled water,,
root vegetables,,,
cat food,,,
chicken,rolls/buns,,
sausage,other vegetables,whole milk,
bottled beer,,,
onions,other vegetables,spread cheese,misc. beverages
frankfurter,domestic eggs,mustard,seasonal products
ice cream,,,
tropical fruit,frozen vegetables,,
meat,rolls/buns,pastry,
rolls/buns,soda,,
chicken,,,
canned beer,shopping bags,,
salty snack,,,
pip fruit,frozen vegetables,bottled water,
whole milk,processed cheese,pastry,soda
berries,newspapers,,
beef,butter,,
hygiene articles,napkins,,
hard cheese,candles,,
other vegetables,,,
canned beer,,,
cleaner,female sanitary products,,
chicken,pip fruit,soda,
sausage,rolls/buns,misc. beverages,fruit/vegetable juice
beef,,,
frankfurter,,,
pip fruit,yogurt,brown bread,
other vegetables,rolls/buns,brown bread,
frozen fruits,soda,specialty bar,
pastry,,,
chicken,bottled water,liquor (appetizer),
sausage,soft cheese,bottled beer,
sausage,,,
tropical fruit,,,
white wine,red/blush wine,,
bottled water,,,
bottled water,,,
domestic eggs,,,
tropical fruit,,,
whole milk,yogurt,whipped/sour cream,sugar
soda,canned beer,,
chocolate,,,
domestic eggs,rolls/buns,soda,
soda,,,
pastry,,,
other vegetables,,,
tropical fruit,bottled beer,,
soda,chocolate,,
pastry,newspapers,,
rolls/buns,,,
sausage,rolls/buns,newspapers,
butter,margarine,,
candy,,,
rolls/buns,pastry,napkins,newspapers
soda,soap,,
tropical fruit,other vegetables,,
canned beer,,,
rolls/buns,,,
misc. beverages,,,
tropical fruit,yogurt,beverages,
soda,,,
curd,mustard,canned beer,
sausage,red/blush wine,newspapers,
pet care,,,
frankfurter,whole milk,rolls/buns,newspapers
liver loaf,rolls/buns,,
yogurt,,,
citrus fruit,other vegetables,domestic eggs,shopping bags
citrus fruit,tropical fruit,pip fruit,chewing gum
pip fruit,,,
dessert,canned beer,,
canned beer,,,
soda,,,
sausage,mayonnaise,misc. beverages,candy
root vegetables,white bread,sugar,liquor
pip fruit,,,
whole milk,pastry,,
other vegetables,rolls/buns,,
root vegetables,whipped/sour cream,,
tropical fruit,soda,,
root vegetables,whole milk,hard cheese,candy
beef,soda,detergent,flower (seeds)
sausage,newspapers,,
soda,bottled beer,house keeping products,
grapes,other vegetables,butter,newspapers
whole milk,dessert,bottled water,
rolls/buns,tea,,
seasonal products,shopping bags,,
rolls/buns,brown bread,,
sausage,beverages,soda,
canned beer,,,
nuts/prunes,rolls/buns,soda,
other vegetables,,,
other vegetables,white bread,,
other vegetables,whole milk,processed cheese,soda
chicken,,,
pastry,canned fish,salty snack,waffles
canned beer,specialty bar,,
beverages,UHT-milk,zwieback,misc. beverages
sausage,,,
chicken,pork,frozen vegetables,soda
bottled beer,,,
soda,,,
cat food,white wine,shopping bags,
berries,whipped/sour cream,cake bar,
canned beer,,,
whole milk,brown bread,newspapers,
canned beer,salty snack,shopping bags,
rolls/buns,canned beer,,
bottled beer,,,
bottled beer,,,
other vegetables,condensed milk,soda,
citrus fruit,specialty fat,,
tropical fruit,whole milk,salty snack,kitchen towels
other vegetables,whole milk,bottled beer,newspapers
red/blush wine,newspapers,,
whole milk,bottled water,bottled beer,
rolls/buns,waffles,,
sausage,soda,,
other vegetables,whole milk,curd,
beef,other vegetables,whipped/sour cream,newspapers
whipped/sour cream,,,
sausage,specialty cheese,misc. beverages,bottled beer
soda,,,
whole milk,white bread,pastry,
canned beer,chocolate,potted plants,
whipped/sour cream,frozen vegetables,,
whole milk,,,
whole milk,pastry,soda,specialty bar
other vegetables,brown bread,soda,
frankfurter,pip fruit,whole milk,soda
yogurt,,,
bottled water,soda,,
beef,other vegetables,pasta,Instant food products
whole milk,,,
bottled beer,,,
semi-finished bread,,,
beef,ice cream,,
finished products,other vegetables,long life bakery product,
whole milk,,,
domestic eggs,chocolate marshmallow,newspapers,
hamburger meat,other vegetables,whole milk,potted plants
soda,bottled beer,liquor,red/blush wine
canned beer,,,
rolls/buns,bottled beer,,
semi-finished bread,,,
cookware,,,
yogurt,rolls/buns,,
sausage,berries,sliced cheese,cream cheese
hard cheese,Instant food products,,
light bulbs,,,
citrus fruit,yogurt,newspapers,
canned beer,,,
newspapers,,,
whole milk,rolls/buns,syrup,
canned beer,,,
bottled beer,,,
tropical fruit,brown bread,pastry,
pip fruit,,,
rolls/buns,,,
dessert,rolls/buns,sugar,bottled water
bottled water,,,
bottled water,,,
frozen fish,chocolate marshmallow,candy,male cosmetics
turkey,whole milk,UHT-milk,fruit/vegetable juice
whole milk,,,
white bread,chocolate,shopping bags,
margarine,misc. beverages,bottled beer,
pastry,,,
frankfurter,meat,white bread,newspapers
whole milk,,,
yogurt,,,
root vegetables,domestic eggs,,
whole milk,whipped/sour cream,,
other vegetables,butter milk,frozen fish,oil
bottled beer,,,
canned beer,liquor (appetizer),chewing gum,
canned beer,,,
whipped/sour cream,,,
sausage,rolls/buns,mustard,
frankfurter,root vegetables,other vegetables,hard cheese
curd,bottled beer,potted plants,
other vegetables,frozen meals,domestic eggs,
ice cream,newspapers,,
canned beer,,,
root vegetables,soft cheese,,
tropical fruit,seasonal products,,
other vegetables,butter milk,bottled water,bottled beer
canned beer,,,
whole milk,soft cheese,rolls/buns,brown bread
rolls/buns,soda,snack products,newspapers
hygiene articles,photo/film,,
rolls/buns,,,
shopping bags,,,
root vegetables,,,
salty snack,,,
root vegetables,pastry,,
rolls/buns,bottled water,,
pastry,soda,,
hard cheese,frozen meals,,
newspapers,,,
butter,yogurt,,
salty snack,,,
frankfurter,canned fish,napkins,newspapers
hard cheese,,,
chicken,other vegetables,,
soda,rum,,
salt,dog food,long life bakery product,
sausage,rolls/buns,specialty chocolate,
beverages,bottled water,long life bakery product,
beef,citrus fruit,pip fruit,
canned beer,,,
bottled water,soda,,
sausage,pip fruit,whole milk,potato products
dog food,,,
popcorn,,,
coffee,,,
domestic eggs,,,
citrus fruit,UHT-milk,napkins,
sparkling wine,dish cleaner,,
chicken,frozen vegetables,bottled beer,
beef,rolls/buns,canned beer,napkins
root vegetables,other vegetables,photo/film,
photo/film,,,
other vegetables,misc. beverages,canned beer,
pork,semi-finished bread,soda,
newspapers,,,
whole milk,frozen vegetables,,
sparkling wine,,,
salty snack,,,
pip fruit,,,
canned beer,,,
beef,other vegetables,waffles,potted plants
citrus fruit,whipped/sour cream,pastry,
chewing gum,napkins,dishes,
tropical fruit,,,
tropical fruit,butter milk,baking powder,
pork,other vegetables,curd,
butter,candy,,
citrus fruit,baking powder,sweet spreads,nut snack
citrus fruit,frozen meals,canned beer,red/blush wine
soda,specialty chocolate,,
butter,ice cream,margarine,soda
shopping bags,,,
potted plants,,,
cling film/bags,,,
bottled water,,,
root vegetables,onions,other vegetables,whole milk
soda,,,
whole milk,bottled water,napkins,
other vegetables,,,
canned beer,shopping bags,,
sausage,rolls/buns,,
soda,chewing gum,specialty bar,
whole milk,rolls/buns,newspapers,
soda,,,
ham,,,
pork,,,
ice cream,brown bread,,
citrus fruit,root vegetables,other vegetables,whole milk
fish,brown bread,pet care,napkins
butter,yogurt,dog food,
chocolate,,,
tropical fruit,yogurt,rolls/buns,waffles
bottled beer,,,
beef,margarine,,
mayonnaise,rolls/buns,,
whole milk,rolls/buns,chocolate,
citrus fruit,other vegetables,butter,rolls/buns
other vegetables,butter milk,frozen meals,bottled water
herbs,other vegetables,hygiene articles,napkins
bottled beer,,,
whole milk,butter,curd,rubbing alcohol
waffles,,,
pastry,,,
misc. beverages,,,
canned beer,,,
dessert,soda,,
bottled water,,,
meat,soda,,
butter,napkins,,
yogurt,softener,,
whole milk,hard cheese,bottled beer,
bottled water,,,
photo/film,,,
white bread,soda,bottled beer,
yogurt,canned vegetables,potted plants,
yogurt,bottled water,soda,newspapers
brandy,specialty bar,,
other vegetables,soda,bottled beer,shopping bags
citrus fruit,yogurt,brown bread,pasta
canned beer,,,
cat food,white wine,,
yogurt,flour,sugar,baking powder
citrus fruit,butter,sliced cheese,domestic eggs
yogurt,,,
dessert,fruit/vegetable juice,nut snack,specialty bar
canned beer,,,
coffee,,,
ice cream,newspapers,,
fruit/vegetable juice,,,
rolls/buns,margarine,,
brown bread,oil,dishes,
photo/film,,,
meat,whole milk,rolls/buns,
canned beer,,,
baking powder,rum,,
soda,specialty bar,,
whole milk,rolls/buns,pastry,
citrus fruit,pip fruit,other vegetables,rolls/buns
citrus fruit,rolls/buns,snack products,
whole milk,rolls/buns,pastry,
other vegetables,yogurt,specialty cheese,bottled water
rolls/buns,,,
hamburger meat,frozen vegetables,frozen meals,domestic eggs
sausage,whole milk,,
misc. beverages,,,
yogurt,specialty bar,,
misc. beverages,,,
whole milk,rolls/buns,,
sausage,rolls/buns,soda,
cream cheese,,,
frankfurter,beef,butter,
yogurt,soda,waffles,
finished products,misc. beverages,,
root vegetables,,,
sausage,rolls/buns,margarine,
frozen meals,rolls/buns,brown bread,
tropical fruit,,,
salty snack,,,
frozen chicken,,,
canned beer,,,
ice cream,,,
seasonal products,,,
margarine,,,
soda,,,
packaged fruit/vegetables,seasonal products,,
sparkling wine,,,
flour,bottled water,chocolate,specialty chocolate
citrus fruit,curd,UHT-milk,
whole milk,whipped/sour cream,,
canned beer,,,
bottled water,,,
bottled water,soda,waffles,
pastry,soda,,
pasta,specialty chocolate,dishes,
canned beer,,,
bottled beer,,,
liver loaf,rolls/buns,soda,
bottled beer,,,
long life bakery product,,,
bottled beer,,,
whole milk,sugar,pudding powder,
chocolate,,,
cream cheese,rolls/buns,,
frozen vegetables,,,
tropical fruit,yogurt,cream cheese,long life bakery product
whole milk,yogurt,roll products,
house keeping products,,,
sausage,root vegetables,specialty bar,seasonal products
soda,,,
pip fruit,butter,yogurt,
curd cheese,rolls/buns,cake bar,
whipped/sour cream,napkins,,
chocolate marshmallow,,,
ice cream,cereals,chewing gum,
chocolate,,,
pork,onions,yogurt,
frankfurter,curd,semi-finished bread,
frankfurter,rolls/buns,pastry,
other vegetables,whole milk,brown bread,margarine
soda,fruit/vegetable juice,chewing gum,
citrus fruit,butter milk,yogurt,cream cheese
chicken,tropical fruit,candy,shopping bags
sausage,whole milk,rolls/buns,
white bread,coffee,seasonal products,
soda,,,
root vegetables,,,
canned beer,,,
pork,other vegetables,whole milk,domestic eggs
other vegetables,packaged fruit/vegetables,whole milk,white bread
grapes,,,
butter,UHT-milk,domestic eggs,waffles
brown bread,hair spray,,
whole milk,specialty fat,soda,
beef,,,
curd cheese,,,
soda,,,
tropical fruit,other vegetables,skin care,
chicken,other vegetables,whipped/sour cream,pickled vegetables
whole milk,baking powder,bottled water,newspapers
rolls/buns,sugar,coffee,soda
yogurt,,,
fruit/vegetable juice,chewing gum,,
canned beer,,,
citrus fruit,yogurt,,
root vegetables,,,
misc. beverages,chocolate,,
baking powder,coffee,canned beer,
white wine,,,
canned beer,,,
coffee,soda,,
coffee,shopping bags,,
other vegetables,whole milk,frozen vegetables,
pork,whole milk,shopping bags,
condensed milk,rolls/buns,sugar,cat food
soda,,,
whole milk,domestic eggs,,
pastry,soda,,
chocolate,,,
whole milk,,,
tropical fruit,pip fruit,,
butter,bottled beer,,
pastry,coffee,waffles,
pip fruit,,,
bottled beer,shopping bags,,
whole milk,bottled water,soda,chewing gum
butter,white bread,,
root vegetables,other vegetables,,
pork,,,
soda,,,
citrus fruit,yogurt,hygiene articles,
pork,whole milk,margarine,
soda,misc. beverages,candy,
root vegetables,yogurt,brown bread,shopping bags
pasta,popcorn,,
beverages,long life bakery product,,
white wine,,,
butter milk,rolls/buns,,
canned beer,,,
pork,bottled water,white wine,
whole milk,soda,,
butter milk,specialty chocolate,,
whole milk,processed cheese,spread cheese,rolls/buns
canned beer,,,
root vegetables,whole milk,yogurt,frozen potato products
brown bread,,,
frankfurter,rolls/buns,brown bread,shopping bags
dessert,specialty chocolate,,
soda,bottled beer,shopping bags,
root vegetables,other vegetables,whole milk,flour
margarine,,,
frozen meals,pastry,pasta,
butter,butter milk,domestic eggs,
sausage,citrus fruit,whole milk,canned beer
bottled beer,,,
frankfurter,turkey,citrus fruit,
whole milk,red/blush wine,,
Instant food products,,,
meat,root vegetables,whole milk,
canned beer,,,
sausage,rolls/buns,,
long life bakery product,waffles,newspapers,
finished products,pet care,soda,
white wine,,,
pastry,,,
sparkling wine,,,
soda,,,
whole milk,bottled beer,liquor (appetizer),hygiene articles
yogurt,waffles,hygiene articles,
rolls/buns,,,
chocolate,napkins,,
pastry,,,
dessert,white bread,,
rolls/buns,pastry,soda,
other vegetables,,,
bottled water,white wine,,
whole milk,instant coffee,soda,
other vegetables,condensed milk,soda,newspapers
pork,root vegetables,pasta,
pastry,margarine,specialty bar,candy
soda,chocolate,,
yogurt,UHT-milk,rolls/buns,
tropical fruit,,,
citrus fruit,other vegetables,,
citrus fruit,domestic eggs,,
pork,beef,packaged fruit/vegetables,pastry
coffee,,,
UHT-milk,sugar,soda,
frozen meals,ice cream,brown bread,
pip fruit,other vegetables,fruit/vegetable juice,
misc. beverages,fruit/vegetable juice,,
chicken,other vegetables,white wine,specialty chocolate
specialty bar,house keeping products,,
packaged fruit/vegetables,,,
chewing gum,,,
other vegetables,bottled beer,,
whole milk,,,
specialty chocolate,,,
condensed milk,coffee,,
other vegetables,whole milk,waffles,
pastry,salty snack,,
coffee,misc. beverages,bottled beer,
canned beer,,,
tropical fruit,ketchup,shopping bags,
sausage,,,
pip fruit,sugar,,
rolls/buns,bottled beer,,
bottled beer,,,
pastry,soda,,
other vegetables,,,
whole milk,yogurt,white bread,newspapers
pip fruit,,,
root vegetables,,,
meat,citrus fruit,other vegetables,canned beer
spread cheese,white bread,newspapers,
rolls/buns,,,
yogurt,,,
curd,dishes,,
citrus fruit,onions,soups,
whole milk,cat food,,
whole milk,,,
photo/film,,,
citrus fruit,other vegetables,spread cheese,
tropical fruit,pip fruit,frozen meals,softener
pastry,soda,,
whole milk,frozen fish,pastry,
rolls/buns,pastry,sugar,
beverages,,,
curd,butter milk,yogurt,beverages
soups,,,
citrus fruit,domestic eggs,bottled water,soda
grapes,berries,,
canned beer,,,
canned beer,,,
napkins,dishes,,
soda,canned beer,,
pet care,,,
pip fruit,vinegar,bottled water,shopping bags
citrus fruit,tropical fruit,ice cream,
bottled beer,liquor (appetizer),dental care,newspapers
chicken,tropical fruit,pip fruit,other vegetables
shopping bags,,,
finished products,butter,curd,soda
frankfurter,,,
grapes,liquor (appetizer),waffles,
decalcifier,,,
specialty cheese,chewing gum,,
beef,root vegetables,bottled water,
red/blush wine,,,
waffles,detergent,,
rolls/buns,white wine,,
frankfurter,rolls/buns,,
bottled beer,potted plants,,
chocolate,,,
pork,,,
canned beer,white wine,,
chicken,root vegetables,long life bakery product,
citrus fruit,rolls/buns,specialty bar,
coffee,,,
other vegetables,,,
citrus fruit,misc. beverages,,
soda,,,
sausage,white bread,,
bottled beer,,,
soda,chocolate,,
beef,citrus fruit,other vegetables,yogurt
Instant food products,,,
frankfurter,whole milk,,
berries,yogurt,cat food,chocolate
meat,other vegetables,,
whole milk,domestic eggs,rolls/buns,fruit/vegetable juice
pork,whole milk,curd,whipped/sour cream
bottled water,canned beer,white wine,
red/blush wine,,,
frozen meals,cat food,hair spray,
specialty bar,,,
frankfurter,,,
sausage,pork,whole milk,pastry
pip fruit,whipped/sour cream,,
ham,,,
ham,root vegetables,whipped/sour cream,ketchup
butter milk,frozen dessert,soda,shopping bags
soda,canned beer,newspapers,
soda,,,
whole milk,dessert,soda,bottled beer
citrus fruit,curd,yogurt,newspapers
ice cream,,,
rolls/buns,pickled vegetables,specialty bar,dental care
soda,,,
canned beer,,,
sausage,sparkling wine,,
other vegetables,whole milk,brown bread,canned beer
other vegetables,shopping bags,,
brown bread,,,
chocolate,,,
specialty chocolate,,,
frankfurter,onions,liquor (appetizer),napkins
domestic eggs,brown bread,fruit/vegetable juice,waffles
canned beer,,,
pastry,,,
detergent,,,
root vegetables,canned beer,,
beverages,rolls/buns,soda,
brown bread,,,
brown bread,white wine,,
other vegetables,soda,shopping bags,
newspapers,,,
pastry,,,
cookware,,,
other vegetables,rolls/buns,fruit/vegetable juice,cooking chocolate
root vegetables,other vegetables,whole milk,dessert
pip fruit,brown bread,misc. beverages,chewing gum
other vegetables,,,
